CustomerID,Recency,Frequency,Monetary,Cluster
17623.0,153,1,527.0500000000001,0
17624.0,219,1,400.3,0
17629.0,33,5,1384.03,1
17631.0,121,1,111.83,0
17633.0,33,2,653.23,1
17634.0,36,7,2045.98,2
17637.0,122,1,208.11,0
17639.0,130,1,108.5,0
17642.0,3,1,316.99,3
17643.0,698,1,101.55,0
17644.0,33,4,1077.83,1
17646.0,250,3,1008.39,1
17647.0,215,1,133.06,0
17648.0,62,2,1273.98,1
17651.0,122,4,1661.78,1
17652.0,62,6,2247.65,2
17653.0,33,4,1207.56,1
17654.0,161,1,117.55,0
17655.0,131,2,990.0,1
17656.0,2,2,473.98,3
17658.0,6,1,317.59999999999997,3
17659.0,31,4,932.6800000000001,1
17663.0,126,2,437.19,1
17664.0,36,1,326.19,0
17666.0,182,2,728.16,1
17667.0,6,4,1127.46,3
17668.0,121,2,347.75,0
17669.0,94,2,844.0,1
17671.0,5,3,1098.55,3
17672.0,284,1,1177.8400000000001,1
17673.0,121,3,706.54,1
17674.0,547,1,300.66,0
17675.0,4,14,7928.51,2
17676.0,1,5,1140.2,3
17677.0,30,12,6806.4400000000005,2
17682.0,190,2,757.29,1
17685.0,2,3,2064.93,3
17686.0,33,3,3774.58,1
17690.0,91,10,2836.81,2
17691.0,547,1,142.5,0
17692.0,162,2,228.18,0
17696.0,157,6,1607.81,1
17700.0,67,3,1681.83,1
17701.0,341,1,417.95,0
17702.0,91,1,485.6,0
17703.0,244,1,307.78,0
17705.0,39,5,1042.4,1
17706.0,62,9,3453.82,2
17707.0,158,2,152.4,0
17708.0,219,1,156.48,0
17716.0,61,6,2643.56,2
17719.0,2,6,2266.92,2
17720.0,517,1,102.0,0
17722.0,246,3,1590.6,1
17723.0,97,4,2199.3,1
17725.0,251,1,313.28999999999996,0
17728.0,182,2,2530.98,1
17730.0,30,5,2352.36,2
17731.0,96,3,963.74,1
17732.0,667,1,303.97,0
17733.0,334,1,475.24,0
17735.0,126,11,7296.29,2
17737.0,1,1,87.39,3
17738.0,311,1,779.92,0
17739.0,71,3,1111.67,1
17742.0,40,1,302.57,0
17744.0,182,2,1010.9399999999999,1
17750.0,243,3,426.02,1
17754.0,90,3,1089.59,1
17757.0,65,14,2281.51,2
17758.0,65,2,965.1600000000001,1
17760.0,698,1,172.54,0
17761.0,153,1,712.78,0
17764.0,6,1,230.67000000000002,3
17765.0,248,1,109.33,0
17768.0,183,2,1696.0700000000002,1
17769.0,31,3,1421.99,1
17770.0,36,3,967.07,1
17774.0,162,3,830.53,1
17781.0,279,1,86.02,0
17783.0,190,1,112.41,0
17787.0,65,3,1335.28,1
17788.0,306,1,16.7,0
17789.0,283,1,225.9,0
17790.0,4,7,998.29,2
17791.0,61,1,106.1,0
17796.0,101,2,389.0,1
17797.0,66,1,272.41,0
17799.0,37,2,498.42,1
17800.0,38,7,862.3,2
17802.0,5,2,632.4200000000001,3
17809.0,39,8,3049.9100000000003,2
17811.0,2,19,2856.79,2
17812.0,334,2,236.76999999999998,0
17813.0,184,2,1186.5,1
17816.0,215,3,31.46,0
17817.0,160,3,387.68,1
17819.0,66,3,1579.57,1
17827.0,37,5,1987.33,2
17828.0,127,1,833.16,0
17830.0,121,1,111.05,0
17831.0,183,1,35.400000000000006,0
17835.0,152,1,114.14,0
17837.0,31,3,540.55,1
17838.0,32,3,1515.26,1
17841.0,1,53,17142.19,2
17843.0,100,1,205.48,0
17848.0,251,3,367.53,1
17849.0,71,3,454.35,1
17850.0,667,34,5391.21,2
17854.0,158,1,199.5,0
17855.0,667,1,208.97,0
17856.0,121,2,758.21,1
17857.0,33,11,14867.68,2
17858.0,3,4,1646.67,3
17859.0,131,1,141.92000000000002,0
17860.0,547,1,226.45000000000002,0
17861.0,61,4,1258.37,1
17863.0,31,3,1923.4,1
17864.0,32,2,438.07,1
17865.0,2,5,3406.9700000000003,2
17867.0,91,2,200.39000000000001,0
17869.0,128,3,310.96,1
17870.0,93,5,965.12,1
17873.0,127,3,1086.8700000000001,1
17874.0,158,1,122.76,0
17880.0,425,1,458.92,0
17881.0,131,1,133.35000000000002,0
17883.0,159,2,300.54,0
17884.0,182,4,695.0699999999999,1
17886.0,122,2,711.51,1
17887.0,305,1,111.35,0
17888.0,31,4,473.32,1
17889.0,36,1,102.02,0
17892.0,157,1,142.1,0
17894.0,246,2,235.67000000000002,0
17897.0,517,2,410.67,0
17899.0,279,1,154.55,0
17900.0,308,2,112.19999999999999,0
17901.0,60,1,110.38,0
17905.0,187,2,425.34000000000003,0
17906.0,189,1,72.9,0
17908.0,698,1,232.03,0
17912.0,312,3,125.8,0
17913.0,1,1,190.6,3
17914.0,182,1,329.36,0
17917.0,364,1,107.16,0
17919.0,2,1,1304.04,3
17920.0,183,6,1784.57,1
17921.0,183,1,224.76,0
17923.0,311,1,207.50000000000003,0
17924.0,39,3,2076.7200000000003,1
17925.0,667,1,244.08,0
17928.0,159,1,78.25999999999999,0
17929.0,253,1,196.20000000000002,0
17930.0,184,2,749.88,1
17932.0,6,2,986.07,3
17934.0,1,1,638.45,3
17936.0,243,1,380.13,0
17937.0,122,3,2080.26,1
17939.0,279,1,99.14,0
17940.0,70,6,3537.54,2
17941.0,337,1,304.56,0
17942.0,302,1,77.50000000000001,0
17947.0,303,1,176.68,0
17949.0,4,21,14169.32,2
17950.0,455,2,263.17,0
17951.0,698,1,295.5,0
17954.0,125,6,1132.15,1
17955.0,220,3,394.1,1
17956.0,251,1,12.75,0
17957.0,245,1,111.68,0
17961.0,2,13,299.25,2
17964.0,122,2,463.21,1
17965.0,10,10,1912.71,2
17966.0,34,4,951.43,1
17967.0,639,1,112.27,0
17968.0,698,1,265.1,0
17970.0,5,1,562.79,3
17972.0,7,1,135.19,3
17974.0,250,1,164.07,0
17975.0,154,5,1601.01,1
17976.0,667,1,321.79,0
17977.0,61,1,288.14,0
17978.0,455,1,300.91999999999996,0
17979.0,244,1,237.87,0
17987.0,158,1,198.57,0
17988.0,338,1,13.370000000000001,0
17994.0,38,3,369.59,1
17995.0,283,1,76.1,0
17997.0,65,4,1266.1399999999999,1
17999.0,303,2,380.39,0
18004.0,364,1,157.92,0
18005.0,182,1,94.4,0
18008.0,37,1,162.5,0
18011.0,697,1,102.78999999999999,0
18013.0,157,2,187.29,0
18014.0,30,1,162.22,0
18015.0,213,1,120.03,0
18016.0,153,3,690.91,1
18017.0,312,1,165.0,0
18022.0,244,1,612.72,0
18024.0,65,2,389.78,1
18027.0,305,1,115.31,0
18030.0,213,1,109.55,0
18032.0,101,1,73.5,0
18033.0,214,1,93.82000000000001,0
18035.0,244,1,235.35999999999999,0
18036.0,129,2,259.38,0
18037.0,126,2,40.5,0
18040.0,129,1,239.0,0
18041.0,67,11,1962.82,2
18043.0,486,1,287.91,0
18044.0,213,4,747.37,1
18055.0,278,5,2511.4900000000002,1
18059.0,276,1,124.08,0
18061.0,34,5,1213.91,1
18062.0,193,2,485.92,1
18065.0,96,10,1450.76,2
18069.0,2,2,1087.16,3
18071.0,455,1,258.95,0
18072.0,158,1,247.44,0
18073.0,157,4,1470.18,1
18074.0,698,1,489.6,0
18075.0,31,3,635.49,1
18077.0,33,4,1021.21,1
18078.0,189,1,138.19,0
18079.0,217,1,593.35,0
18080.0,37,1,841.4999999999999,1
18081.0,275,1,135.4,0
18085.0,698,1,303.9,0
18086.0,69,1,101.34,0
18087.0,305,1,852.8,0
18088.0,92,1,166.03,0
18092.0,3,6,5253.7,2
18093.0,33,3,1841.92,1
18094.0,220,1,633.0,0
18095.0,40,1,374.75,0
18096.0,154,1,142.71,0
18097.0,217,4,1680.5,1
18099.0,247,1,168.31,0
18102.0,90,29,135953.04,2
18104.0,303,1,754.64,0
18105.0,303,1,113.48000000000002,0
18109.0,5,15,4565.95,2
18113.0,547,1,76.32000000000001,0
18116.0,276,3,500.93,1
18118.0,30,12,2366.25,2
18119.0,517,1,180.7,0
18120.0,97,1,111.15,0
18121.0,126,1,630.05,0
18122.0,4,3,742.02,3
18123.0,122,1,308.47999999999996,0
18125.0,61,1,197.85,0
18126.0,62,1,200.92000000000002,0
18129.0,68,1,112.55000000000001,0
18130.0,30,1,455.90999999999997,0
18133.0,36,1,931.4999999999999,1
18135.0,60,4,558.26,1
18136.0,6,2,495.34000000000003,3
18142.0,128,2,1019.52,1
18144.0,36,5,1202.85,1
18146.0,281,1,76.65,0
18149.0,38,2,549.68,1
18150.0,153,1,153.3,0
18154.0,182,1,178.7,0
18156.0,578,1,186.88,0
18158.0,2,1,343.8,3
18159.0,39,1,530.15,0
18161.0,184,2,630.22,1
18164.0,303,1,399.65000000000003,0
18167.0,244,1,390.6,0
18168.0,70,2,447.75,1
18169.0,62,1,202.65,0
18170.0,183,2,629.01,1
18171.0,1,3,787.34,3
18172.0,5,10,3418.6,2
18173.0,69,1,853.48,1
18174.0,302,1,104.0,0
18177.0,122,2,627.77,1
18178.0,250,4,1590.81,1
18179.0,163,2,545.8,1
18180.0,2,3,940.75,3
18183.0,69,1,312.8,0
18185.0,251,1,304.25,0
18196.0,216,1,235.85,0
18198.0,122,7,2158.83,2
18202.0,343,1,485.73,0
18203.0,218,1,160.42000000000002,0
18205.0,275,1,291.6,0
18209.0,30,1,139.10000000000002,0
18210.0,61,2,499.27000000000004,1
18211.0,191,1,137.9,0
18215.0,32,1,299.34000000000003,0
18216.0,122,1,481.75,0
18217.0,61,1,303.85,0
18218.0,6,2,641.92,3
18219.0,97,3,680.1800000000001,1
18221.0,6,3,708.81,3
18222.0,124,1,443.0,0
18223.0,191,4,1505.88,1
18225.0,162,3,799.1,1
18226.0,33,5,2251.38,2
18227.0,189,1,93.75,0
18229.0,1,7,2397.7400000000002,2
18230.0,61,4,1697.92,1
18232.0,218,1,129.64000000000001,0
18235.0,33,2,749.8,1
18236.0,61,4,626.49,1
18237.0,3,4,663.72,3
18239.0,220,2,904.8100000000001,1
18241.0,31,5,900.73,1
18242.0,67,1,314.26,0
18245.0,6,3,1395.63,3
18248.0,94,2,804.02,1
18250.0,312,1,349.27,0
18255.0,32,1,103.3,0
18257.0,276,2,532.38,1
18259.0,486,1,376.30000000000007,0
18260.0,101,1,557.07,0
18261.0,216,1,224.8,0
18263.0,157,2,811.4,1
18265.0,248,1,488.55,0
18269.0,486,1,168.6,0
18270.0,334,1,171.20000000000002,0
18272.0,4,3,1761.3600000000001,3
18273.0,152,2,153.0,0
18274.0,91,1,175.92,0
18277.0,1,1,110.38,3
18280.0,161,1,180.60000000000002,0
18281.0,5,1,80.82,3
18282.0,217,2,178.05,0
18283.0,61,5,561.7,1
18287.0,1,1,1001.3199999999999,3
